"Collection Name","Title#1","Title#1$1","Title#1$4","Title#1$5","Title#1$2","Title#1$3","Title#1$6","Uniform Title#1","Other Title#1","Other Title#1$4","Other Title#1$5","Other Title#1$2","Other Title#1$3","Other Title#1$1","Other Title#1$8","Other Title#1$6","Other Title#1$7","Series Title#1","Composer#1","Composer#1$1","Composer#1$2","Lyricist#1","Arranger#1","Arranger#1$2","Arranger#1$1","Contributor#1","Contributor#1$1","Contributor#1$2","Contributor#1$5","Contributor#1$6","Contributor#1$3","Contributor#1$4","Type of Resource#1","Place Term#1","Place Term#1$1","Place Term#1$2","Publisher#1","Publisher#1$1","Publisher#1$2","Date Issued#1","Edition#1","Language Term#1","Language Term Code#1","Language Term Code Authority#1","Language Term Type#1","Form#1$1","Form#1$2","Form#1","Form Authority#1","Form Authority#1$1","Form Authority#1$2","Internet Media Type#1","Extent#1","Extent#1$6","Extent#1$4","Extent#1$5","Extent#1$2","Extent#1$3","Extent#1$1","Digital Origin#1","Note#1","Subject Topic#1","Subject Topic#1$3","Subject Topic#1$2","Subject Topic#1$1","Subject Geographic#1","Subject Name#1","Plate Number#1","Plate Number#1$1","Plate Number#1$2","Plate Number#1$5","Plate Number#1$6","Plate Number#1$3","Plate Number#1$4","Plate Number#1$9","Plate Number#1$7","Plate Number#1$8","Plate Number#1$10","Plate Number#1$11","Plate Number#1$12","Publisher Number#1","Identifier#1$5","Identifier#1$6","Identifier#1$7","Identifier#1$8","Identifier#1$9","Identifier#1$1","Identifier#1$2","Identifier#1$3","Identifier#1$4","Identifier#1","Identifier URI#1","Bib Number#1","Shelf Identifier#1","Physical Location#1","Rights#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"Ricardo Viñes Piano Music","Miarka: drame lyrique. Prélude du 2e acte; Danse du réveil de Miarka","","","","","","","Miarka. Selections; arranged","","","","","","","","","","","Georges, Alexandre, 1850-1938","","","","","","","","","","","","","","notated music","Paris","","","Monde Musical","","","1905","","","","","","","","printed materials (object genre)","AAT","","","application/pdf","4 pages of music","","","","","","","reformatted digital","Supplément au Monde Musical du 15 Novembre 1905. Caption title.","","","Piano music, Arranged","Operas--Excerpts, Arranged","","","M.M. 140 Monde Musical","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183001473816.pdf","Catalog record: http://libraries.colorado.edu/record=b3469773~S3","b34697731","M35.G46 M5","Special Collections, Archives & Preservation, University of Colorado Boulder","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","3479","4623","musc_vines_U183001473816.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~3479~148187"
"Ricardo Viñes Piano Music","Milongas: (Aires de la Pampa), op. 63 (version pour piano)","","","","","","","Aires de la Pampa, op. 63","","","","","","","","","","","Williams, Alberto, 1862-1952","","","","","","","","","","","","","","notated music","","Buenos-Aires","Leipzig","","Gurina & Ca.","Breitkopf & Härtel","[between 1910 and 1919?]","","","","","","","","printed materials (object genre)","AAT","","","application/pdf","43 pages of music","","","","","","","reformatted digital","","Piano music","","","","Dance music--Argentina","","63 Gurina & ca","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183001774521.pdf","Catalog record: http://libraries.colorado.edu/record=b3459531~S3","b34595314","M25 .W55 A3 op.63","Special Collections, Archives & Preservation, University of Colorado Boulder","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","3430","4623","musc_vines_U183001774521.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~3430~188665"
"Ricardo Viñes Piano Music","Milongas: danses argentines","","","","","","","Aires de la pampa. Selections","","","","","","","","","","","Williams, Alberto, 1862-1952","","","","","","","","","","","","","","notated music","Paris","","","H. Lemoine","","","[between 1900 and 1999]","","No linguistic content","zxx","iso639-2b","text","","","printed materials (object genre)","AAT","","","application/pdf","23 pages of music","","","","","","","reformatted digital","For piano.","Piano music","","","","Dance music--Argentina","","22,350 HL H. Lemoine","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183000999623.pdf","Catalog record: http://libraries.colorado.edu/record=b2130582~S3","b21305821","M22.W55 M5","Special Collections, Archives & Preservation, University of Colorado Boulder","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","2790","4623","musc_vines_U183000999623.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~2790~188359"
"Ricardo Viñes Piano Music","Miniatures grecques pour piano","","","","","","","Miniatures grecques","","","","","","","","","","","Allende, Pedro Humberto, 1885-1959","","","","","","","","","","","","","","notated music","Paris","","","Senart","","","©1928","","No linguistic content","zxx","iso639-2b","text","","","printed materials (object genre)","AAT","","","application/pdf","5 pages","","","","","","","reformatted digital","With composer's autograph. Cover title.","Piano music","","","","","","E.M.S. 7782 Senart","","","","","","","","","","","","","","","","","","","","","","","musc_vines_allendeMinaturesGrecques.pdf","Catalog record: http://libraries.colorado.edu/record=b2139990~S3","b21399906","M25.A457 M5","Special Collections, Archives & Preservation, University of Colorado Boulder","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","2837","4623","musc_vines_allendeMinaturesGrecques.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~2837~148548"
"Ricardo Viñes Piano Music","Minuet: en style ancien pour piano","","","","","","","Minuet, piano","","","","","","","","","","","Brăiloiu, Constantin, 1893-1958","","","","","","","","","","","","","","notated music","Paris","","","Fœtisch","","","[1912?]","","","","","","","","printed materials (object genre)","AAT","","","application/pdf","7 pages of music","","","","","","","reformatted digital","","","","Piano music","Minuets","","","F.1998 F. Foetisch","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183004471570.pdf","Catalog record: http://libraries.colorado.edu/record=b3466325~S3","b34663253","M32.B72 M5","Special Collections, Archives & Preservation, University of Colorado Boulder","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","3465","4623","musc_vines_U183004471570.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~3465~188461"
"Ricardo Viñes Piano Music","Minuit dans les clairières","","","","","","","Esquisses. Minuit dans les clairières","","","","4 esquisses pour piano","","Quatre esquisses pour piano","","","","","Ladmirault, Paul, 1877-1944","","","","","","","","","","","","","","notated music","Paris","","","","E. Demets","Max Eschig","©1909","","No linguistic content","zxx","iso639-2b","text","","","printed materials (object genre)","AAT","","","application/pdf","14 pages of music","","","","","","","reformatted digital","For piano. Cover title: 4 esquisses pour piano. Caption title.","Piano music","","","","","","E. 1446 D. E. Demets","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183002064440.pdf","Catalog record: http://libraries.colorado.edu/record=b2285253~S3","b22852530","M25.L32 E8","Special Collections, Archives & Preservation, University of Colorado Boulder","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","2960","4623","musc_vines_U183002064440.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~2960~147931"
"Ricardo Viñes Piano Music","Mirages: esquisse pour piano","","","","","","","","Esquisse pour piano","","","","","","","","","","Borchard, Adolphe, 1882-1967","","","","","","","","","","","","","","notated music","Paris","","","M. Eschig","","","©1934","","No linguistic content","zxx","iso639-2b","text","","","printed materials (object genre)","AAT","","","application/pdf","3 pages of music","","","","","","","reformatted digital","","Piano music","","","","","","M.E. 4548 M. Eschig","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183001058137.pdf","Catalog record: http://libraries.colorado.edu/record=b2686291~S3","b26862918","M25.B669 M5","Special Collections, Archives & Preservation, University of Colorado Boulder","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","3218","4623","musc_vines_U183001058137.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~3218~148718"
"Ricardo Viñes Piano Music","Mirages: suite pour piano","","","","","","","","","","","","","","","","","","Robert, Jean (Composer)","","","","","","","","","","","","","","notated music","Paris","","","Rouart, Lerolle","","","[1921-1923]","","","","","","","","printed materials (object genre)","AAT","","","application/pdf","2 volumes of music","","","","","","","reformatted digital","Contents: Volume 1. Ce que chante le vent; Obsédante réminiscence de la chanson du vent; Avec l'arécoutchic; Eclaircie -- Volume 2. Débacle; Voce lontana; Plaintes, instances, fièvres; En demi-rêve; E finita la commedia.","Suites (Piano)","","","","","","","","","","","","","","","","","","","","","","","","","musc_vines_robertMirages_v1.pdf","musc_vines_robertMirages_v2.pdf","","","","Catalog record: http://libraries.colorado.edu/record=b3319857~S3","b33198573","M24.R62 M5","Special Collections, Archives & Preservation, University of Colorado Boulder","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","3396","4623","musc_vines_robertMirages_v2.pdf|musc_vines_robertMirages_v1.pdf",""
"Ricardo Viñes Piano Music","Miroitement: pour piano","","","","","","","","","","","","","","","","","","Polignac, Armande de","","","","","","","","","","","","","","notated music","Paris","","","B. Roudanez","","","[between 1900 and 1999?]","","No linguistic content","zxx","iso639-2b","text","","","printed materials (object genre)","AAT","","","application/pdf","5 pages of music","","","","","","","reformatted digital","Cover title.","Piano music","","","","","","B.274.R. B. Roudanez","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183002068494.pdf","Catalog record: http://libraries.colorado.edu/record=b2684134~S3","b26841344","M25.P65 M5","Special Collections, Archives & Preservation, University of Colorado Boulder","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","3189","4623","musc_vines_U183002068494.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~3189~188595"
"Ricardo Viñes Piano Music","Mis primeras composiciones para piano, op. 1","","","","","","","Compositions, piano, op. 1","","","","Primeras composiciones para piano","","Mes premières compositions","","","","","Williams, Irma","","","","","","","","","","","","","","notated music","Buenos Aires","","","Gurina","","","[between 1920 and 1929?]","","","","","","","","printed materials (object genre)","AAT","","","application/pdf","15 pages of music","","","","","","","reformatted digital","Compositions dated 1917-1926.","Piano music","","","","","","123 Gurina","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183001774505.pdf","Catalog record: http://libraries.colorado.edu/record=b3480512~S3","b34805126","M25.W56 op.1","Special Collections, Archives & Preservation, University of Colorado Boulder","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","3577","4623","musc_vines_U183001774505.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~3577~188669"
